id_usuario,nome_completo,username,password,role,rg,cpf,id_curso,campus,validade,path_foto
230,João Vitor Novais,joão230,123,Aluno,062578133,342.809.765-38,1.0,Paulista,12/2028,fotos/230.jpg
231,Dra. Isabelly Novais,dra.231,123,Aluno,57841062X,436.108.297-96,1.0,Pinheiros,12/2027,fotos/231.jpg
232,Augusto Brito,augusto232,123,Aluno,624157039,584.903.216-98,1.0,Berrini,12/2028,fotos/232.jpg
233,Ana Clara Aragão,ana233,123,Aluno,408753614,521.093.864-60,1.0,Tatuapé,12/2029,fotos/233.jpg
234,Rodrigo Nascimento,rodrigo234,123,Aluno,075468323,749.623.810-40,1.0,Berrini,12/2028,fotos/234.jpg
235,Lucas Gabriel Santos,lucas235,123,Aluno,658201438,486.520.793-74,1.0,Paulista,12/2029,fotos/235.jpg
236,Dr. Rael Sales,dr.236,123,Aluno,630184720,649.520.138-98,1.0,Berrini,12/2027,fotos/236.jpg
237,Sara Oliveira,sara237,123,Aluno,650218346,605.917.428-02,1.0,Berrini,12/2026,fotos/237.jpg
238,Anthony Garcia,anthony238,123,Aluno,534281606,831.520.796-21,1.0,Pinheiros,12/2028,fotos/238.jpg
239,Dra. Cecília Casa Grande,dra.239,123,Aluno,561328043,432.509.718-04,1.0,Tatuapé,12/2028,fotos/239.jpg
240,Luiz Gustavo Oliveira,luiz240,123,Aluno,256107439,043.697.581-57,1.0,Berrini,12/2027,fotos/240.jpg
241,Giovanna Fernandes,giovanna241,123,Aluno,035817628,608.432.591-24,1.0,Berrini,12/2027,fotos/241.jpg
242,Diogo Campos,diogo242,123,Aluno,240861735,635.149.287-46,1.0,Marquês,12/2029,fotos/242.jpg
243,Augusto Borges,augusto243,123,Aluno,518304760,694.873.150-39,1.0,Berrini,12/2029,fotos/243.jpg
244,Anna Liz Sampaio,anna244,123,Aluno,480752369,579.348.106-01,1.0,Paulista,12/2029,fotos/244.jpg
245,Otto Casa Grande,otto245,123,Aluno,730854218,273.569.140-34,1.0,Paulista,12/2026,fotos/245.jpg
246,Cauê Martins,cauê246,123,Aluno,17245086X,271.364.908-04,1.0,Paulista,12/2027,fotos/246.jpg
247,Danilo das Neves,danilo247,123,Aluno,820416538,350.468.291-42,1.0,Tatuapé,12/2029,fotos/247.jpg
248,Pietro Cassiano,pietro248,123,Aluno,526813404,436.879.501-66,1.0,Tatuapé,12/2026,fotos/248.jpg
249,Srta. Alana Melo,srta.249,123,Aluno,684321075,769.425.183-28,1.0,Pinheiros,12/2027,fotos/249.jpg
250,Sabrina Sá,sabrina250,123,Aluno,124870351,207.495.836-65,1.0,Paulista,12/2028,fotos/250.jpg
251,Maria Alice Campos,maria251,123,Aluno,871406524,837.260.954-38,1.0,Berrini,12/2028,fotos/251.jpg
252,Sr. Vitor Duarte,sr.252,123,Aluno,027583144,759.410.263-07,1.0,Marquês,12/2028,fotos/252.jpg
253,Dr. Erick Rodrigues,dr.253,123,Aluno,215430682,695.140.327-99,1.0,Tatuapé,12/2028,fotos/253.jpg
254,Vinicius Lima,vinicius254,123,Aluno,273160850,318.245.096-42,1.0,Paulista,12/2027,fotos/254.jpg
255,Apollo da Mata,apollo255,123,Aluno,041583723,256.408.173-80,1.0,Tatuapé,12/2029,fotos/255.jpg
256,Lucca Silva,lucca256,123,Aluno,738520640,093.514.867-10,1.0,Paulista,12/2027,fotos/256.jpg
257,João Pedro Monteiro,joão257,123,Aluno,643810754,903.756.128-40,1.0,Pinheiros,12/2028,fotos/257.jpg
258,Arthur Gabriel Rezende,arthur258,123,Aluno,024753610,613.209.845-33,1.0,Berrini,12/2029,fotos/258.jpg
259,Davi Lucas Costela,davi259,123,Aluno,167384521,843.950.126-98,1.0,Tatuapé,12/2029,fotos/259.jpg
260,Vitor Hugo Alves,vitor260,123,Aluno,02548736X,658.320.174-71,1.0,Tatuapé,12/2029,fotos/260.jpg
261,Ana Luiza Jesus,ana261,123,Aluno,321578041,702.365.184-53,1.0,Marquês,12/2027,fotos/261.jpg
262,Bruna Macedo,bruna262,123,Aluno,765230148,298.361.740-87,1.0,Tatuapé,12/2028,fotos/262.jpg
263,Mirella Silva,mirella263,123,Aluno,128350477,926.035.174-06,1.0,Pinheiros,12/2029,fotos/263.jpg
264,Juan Carvalho,juan264,123,Aluno,25683071X,019.672.845-20,1.0,Tatuapé,12/2028,fotos/264.jpg
265,Ryan Moura,ryan265,123,Aluno,186250745,572.694.308-29,1.0,Berrini,12/2026,fotos/265.jpg
266,Gael Henrique Pacheco,gael266,123,Aluno,156347283,870.165.249-49,1.0,Tatuapé,12/2029,fotos/266.jpg
267,Bryan Lopes,bryan267,123,Aluno,623054784,467.532.801-62,1.0,Marquês,12/2028,fotos/267.jpg
268,João Andrade,joão268,123,Aluno,645138022,964.073.218-40,1.0,Berrini,12/2027,fotos/268.jpg
269,Rodrigo Ferreira,rodrigo269,123,Aluno,582634106,548.137.629-64,1.0,Marquês,12/2029,fotos/269.jpg
270,Sra. Ayla Freitas,sra.270,123,Aluno,785024360,913.045.628-24,1.0,Berrini,12/2029,fotos/270.jpg
271,Bruno Lima,bruno271,123,Aluno,563048712,842.916.073-69,1.0,Pinheiros,12/2027,fotos/271.jpg
272,José Miguel Fogaça,josé272,123,Aluno,02746538X,319.564.780-00,1.0,Pinheiros,12/2029,fotos/272.jpg
273,Srta. Julia Sá,srta.273,123,Aluno,245016831,938.025.467-92,1.0,Pinheiros,12/2028,fotos/273.jpg
274,Liz Lima,liz274,123,Aluno,537120646,296.834.501-05,1.0,Paulista,12/2027,fotos/274.jpg
275,Sophia Andrade,sophia275,123,Aluno,731584624,493.215.670-70,1.0,Berrini,12/2028,fotos/275.jpg
276,Beatriz Barros,beatriz276,123,Aluno,830256143,529.408.367-10,1.0,Paulista,12/2029,fotos/276.jpg
277,Heitor Ramos,heitor277,123,Aluno,015674289,049.385.671-48,1.0,Tatuapé,12/2027,fotos/277.jpg
278,Henry Correia,henry278,123,Aluno,15864072X,180.479.623-96,1.0,Berrini,12/2028,fotos/278.jpg
279,Isaac Farias,isaac279,123,Aluno,074361284,492.316.785-82,1.0,Marquês,12/2027,fotos/279.jpg
280,Maria Vitória Andrade,maria280,123,Aluno,820465318,560.741.829-49,1.0,Berrini,12/2029,fotos/280.jpg
281,Sr. Igor Nascimento,sr.281,123,Aluno,028164738,520.389.761-12,1.0,Berrini,12/2026,fotos/281.jpg
282,Nina Silveira,nina282,123,Aluno,824075134,643.218.905-51,1.0,Paulista,12/2026,fotos/282.jpg
283,Bryan Farias,bryan283,123,Aluno,58241037X,736.281.459-37,1.0,Pinheiros,12/2028,fotos/283.jpg
284,Manuella Mendes,manuella284,123,Aluno,067245183,812.360.754-71,1.0,Pinheiros,12/2027,fotos/284.jpg
285,Maria Isis Camargo,maria285,123,Aluno,473851064,693.712.408-22,1.0,Marquês,12/2028,fotos/285.jpg
286,Srta. Maysa Pimenta,srta.286,123,Aluno,036247510,478.305.962-47,1.0,Berrini,12/2027,fotos/286.jpg
287,Ana Luiza Aragão,ana287,123,Aluno,24506381X,193.207.648-40,2.0,Marquês,12/2027,fotos/287.jpg
288,Henrique Campos,henrique288,123,Aluno,67450382X,352.870.694-56,2.0,Tatuapé,12/2028,fotos/288.jpg
289,Leonardo Cardoso,leonardo289,123,Aluno,526437108,085.934.721-41,2.0,Paulista,12/2028,fotos/289.jpg
290,Melissa Nogueira,melissa290,123,Aluno,167485027,801.963.245-05,2.0,Tatuapé,12/2029,fotos/290.jpg
291,Ana Julia Pimenta,ana291,123,Aluno,23456801X,081.796.235-21,2.0,Tatuapé,12/2027,fotos/291.jpg
292,Allana Farias,allana292,123,Aluno,532840616,209.187.465-58,2.0,Berrini,12/2029,fotos/292.jpg
293,Melina Farias,melina293,123,Aluno,573021466,735.461.920-52,2.0,Marquês,12/2026,fotos/293.jpg
294,Nicole Pereira,nicole294,123,Aluno,167538020,021.638.475-35,2.0,Marquês,12/2029,fotos/294.jpg
295,Maria Alice Mendes,maria295,123,Aluno,046731854,754.682.309-92,2.0,Berrini,12/2026,fotos/295.jpg
296,Maysa Teixeira,maysa296,123,Aluno,762384013,120.486.957-01,2.0,Pinheiros,12/2026,fotos/296.jpg
297,Valentina Martins,valentina297,123,Aluno,657418201,917.845.236-82,2.0,Berrini,12/2028,fotos/297.jpg
298,Luiz Felipe Cardoso,luiz298,123,Aluno,864317505,693.102.875-86,2.0,Pinheiros,12/2029,fotos/298.jpg
299,Nina da Costa,nina299,123,Aluno,107458329,204.517.839-05,2.0,Marquês,12/2028,fotos/299.jpg
300,Yago da Rosa,yago300,123,Aluno,210468579,670.845.192-11,2.0,Pinheiros,12/2029,fotos/300.jpg
301,Caroline Cirino,caroline301,123,Aluno,801624733,827.190.643-78,2.0,Tatuapé,12/2026,fotos/301.jpg
302,Gabrielly Abreu,gabrielly302,123,Aluno,487126531,094.861.253-33,2.0,Paulista,12/2028,fotos/302.jpg
303,Rhavi Cunha,rhavi303,123,Aluno,063157287,749.281.360-04,2.0,Marquês,12/2028,fotos/303.jpg
304,Yan das Neves,yan304,123,Aluno,243185066,642.839.017-50,2.0,Paulista,12/2026,fotos/304.jpg
305,Maya Brito,maya305,123,Aluno,062345874,983.156.427-82,2.0,Tatuapé,12/2027,fotos/305.jpg
306,Liz da Rosa,liz306,123,Aluno,805274169,046.837.521-07,2.0,Berrini,12/2029,fotos/306.jpg
307,Sra. Letícia da Paz,sra.307,123,Aluno,485106735,718.349.052-14,2.0,Pinheiros,12/2028,fotos/307.jpg
308,Olivia Fernandes,olivia308,123,Aluno,683520143,239.687.540-00,2.0,Pinheiros,12/2029,fotos/308.jpg
309,Dr. Alexandre Cunha,dr.309,123,Aluno,04532718X,134.067.829-22,2.0,Pinheiros,12/2026,fotos/309.jpg
310,Pietro Vieira,pietro310,123,Aluno,364801724,062.483.175-26,2.0,Tatuapé,12/2026,fotos/310.jpg
311,Sr. Gael Henrique Jesus,sr.311,123,Aluno,061273545,673.409.158-93,2.0,Tatuapé,12/2027,fotos/311.jpg
312,Cauê Oliveira,cauê312,123,Aluno,68074325X,741.520.398-41,2.0,Pinheiros,12/2028,fotos/312.jpg
313,Srta. Lorena Camargo,srta.313,123,Aluno,621378057,659.801.437-93,2.0,Marquês,12/2027,fotos/313.jpg
314,Dra. Sophia Siqueira,dra.314,123,Aluno,723684509,560.217.398-68,2.0,Berrini,12/2026,fotos/314.jpg
315,Aurora Pacheco,aurora315,123,Aluno,564201789,615.027.489-67,2.0,Tatuapé,12/2027,fotos/315.jpg
316,Júlia Pacheco,júlia316,123,Aluno,840316252,198.573.206-86,2.0,Paulista,12/2028,fotos/316.jpg
317,Isaque Rocha,isaque317,123,Aluno,512436071,173.402.598-05,2.0,Tatuapé,12/2029,fotos/317.jpg
318,Dr. Enzo Gabriel Correia,dr.318,123,Aluno,023854716,216.897.354-73,2.0,Pinheiros,12/2027,fotos/318.jpg
319,Dr. Leonardo Casa Grande,dr.319,123,Aluno,068431259,057.823.491-23,2.0,Pinheiros,12/2028,fotos/319.jpg
320,Emanuella Lima,emanuella320,123,Aluno,275864303,532.874.160-90,2.0,Pinheiros,12/2026,fotos/320.jpg
321,Mariane Souza,mariane321,123,Aluno,785143208,458.037.129-14,2.0,Pinheiros,12/2027,fotos/321.jpg
322,Rafael Pastor,rafael322,123,Aluno,416032850,254.071.386-62,2.0,Pinheiros,12/2029,fotos/322.jpg
323,Ayla Nascimento,ayla323,123,Aluno,487502164,983.250.167-95,2.0,Berrini,12/2028,fotos/323.jpg
324,Ana Laura da Luz,ana324,123,Aluno,821543672,569.182.704-94,2.0,Pinheiros,12/2027,fotos/324.jpg
325,Ayla Cunha,ayla325,123,Aluno,145670831,530.149.287-04,2.0,Marquês,12/2029,fotos/325.jpg
326,Francisco Peixoto,francisco326,123,Aluno,803216749,607.185.439-39,2.0,Pinheiros,12/2027,fotos/326.jpg
327,Raul Gonçalves,raul327,123,Aluno,056387416,514.873.692-55,2.0,Pinheiros,12/2027,fotos/327.jpg
328,Srta. Julia Jesus,srta.328,123,Aluno,263578148,405.783.269-65,2.0,Marquês,12/2028,fotos/328.jpg
329,Juliana Campos,juliana329,123,Aluno,814032655,317.695.240-61,2.0,Berrini,12/2026,fotos/329.jpg
330,Dom Carvalho,dom330,123,Aluno,502634182,980.542.761-76,2.0,Marquês,12/2027,fotos/330.jpg
331,Vitória Fernandes,vitória331,123,Aluno,547062813,968.470.325-29,2.0,Marquês,12/2027,fotos/331.jpg
332,Carlos Eduardo Ramos,carlos332,123,Aluno,310745263,428.631.907-50,2.0,Marquês,12/2026,fotos/332.jpg
333,Maria Clara Sá,maria333,123,Aluno,276583413,036.925.814-24,2.0,Marquês,12/2026,fotos/333.jpg
334,Arthur Sales,arthur334,123,Aluno,476325018,675.048.139-66,2.0,Paulista,12/2027,fotos/334.jpg
335,Heloísa Novaes,heloísa335,123,Aluno,583762104,290.435.176-07,2.0,Marquês,12/2028,fotos/335.jpg
336,Otto Martins,otto336,123,Aluno,13048765X,407.913.586-66,2.0,Marquês,12/2028,fotos/336.jpg
337,Manuella da Luz,manuella337,123,Aluno,381045729,438.651.709-00,2.0,Pinheiros,12/2026,fotos/337.jpg
338,Isaac Cirino,isaac338,123,Aluno,148375625,796.132.504-25,2.0,Paulista,12/2027,fotos/338.jpg
339,Brenda Freitas,brenda339,123,Aluno,031274687,921.473.685-55,2.0,Tatuapé,12/2028,fotos/339.jpg
340,Valentim Dias,valentim340,123,Aluno,064285133,906.472.135-16,2.0,Tatuapé,12/2027,fotos/340.jpg
341,Srta. Emanuella Pires,srta.341,123,Aluno,513208744,098.423.715-14,2.0,Pinheiros,12/2029,fotos/341.jpg
342,Luigi da Conceição,luigi342,123,Aluno,854031273,308.256.714-26,2.0,Berrini,12/2028,fotos/342.jpg
343,Igor Correia,igor343,123,Aluno,306725812,265.370.184-71,2.0,Paulista,12/2026,fotos/343.jpg
344,Luiz Miguel Rodrigues,luiz344,123,Aluno,764510289,357.086.149-00,2.0,Marquês,12/2026,fotos/344.jpg
345,Maria Clara Rocha,maria345,123,Aluno,381476200,739.621.540-43,2.0,Berrini,12/2026,fotos/345.jpg
346,Luan Aparecida,luan346,123,Aluno,627351803,059.123.648-60,2.0,Pinheiros,12/2027,fotos/346.jpg
347,Sr. Vitor Gabriel Albuquerque,sr.347,123,Aluno,157034264,321.784.956-64,2.0,Pinheiros,12/2027,fotos/347.jpg
348,Maitê Teixeira,maitê348,123,Aluno,463720155,283.157.096-40,2.0,Tatuapé,12/2027,fotos/348.jpg
349,Stephany Barros,stephany349,123,Aluno,780216532,574.891.302-04,2.0,Pinheiros,12/2028,fotos/349.jpg
350,Benjamim Guerra,benjamim350,123,Aluno,567812030,437.529.186-91,2.0,Paulista,12/2026,fotos/350.jpg
351,Ana Laura Teixeira,ana351,123,Aluno,370456816,968.410.753-66,2.0,Pinheiros,12/2026,fotos/351.jpg
352,Srta. Ágatha Marques,srta.352,123,Aluno,832176503,803.527.649-29,2.0,Pinheiros,12/2028,fotos/352.jpg
353,João Vitor Barbosa,joão353,123,Aluno,286051436,213.540.798-41,2.0,Pinheiros,12/2027,fotos/353.jpg
354,Ana Julia Garcia,ana354,123,Aluno,054687317,981.247.065-49,2.0,Pinheiros,12/2027,fotos/354.jpg
355,Srta. Sophia da Cunha,srta.355,123,Aluno,671320580,712.894.065-02,2.0,Tatuapé,12/2029,fotos/355.jpg
356,Brayan Camargo,brayan356,123,Aluno,741836257,879.621.450-30,2.0,Paulista,12/2027,fotos/356.jpg
357,Caio Pimenta,caio357,123,Aluno,04721658X,705.619.423-07,2.0,Pinheiros,12/2029,fotos/357.jpg
358,Jade Pastor,jade358,123,Aluno,481230750,471.038.952-79,2.0,Paulista,12/2028,fotos/358.jpg
359,Rael Martins,rael359,123,Aluno,714360582,802.394.516-51,2.0,Berrini,12/2027,fotos/359.jpg
360,Lorenzo Jesus,lorenzo360,123,Aluno,751046383,378.962.054-83,2.0,Tatuapé,12/2029,fotos/360.jpg
361,Gabriel Silveira,gabriel361,123,Aluno,613805422,960.835.124-33,2.0,Pinheiros,12/2026,fotos/361.jpg
362,Mirella Melo,mirella362,123,Aluno,03541862X,296.057.184-30,2.0,Berrini,12/2029,fotos/362.jpg
363,Carlos Eduardo da Rocha,carlos363,123,Aluno,164730527,460.372.195-16,2.0,Pinheiros,12/2029,fotos/363.jpg
364,Ana Clara da Cunha,ana364,123,Aluno,726435107,830.762.415-08,2.0,Berrini,12/2027,fotos/364.jpg
365,Vinicius Casa Grande,vinicius365,123,Aluno,741560239,984.321.706-31,2.0,Pinheiros,12/2026,fotos/365.jpg
366,Henry Lima,henry366,123,Aluno,175648207,029.741.365-16,2.0,Paulista,12/2029,fotos/366.jpg
367,Guilherme Garcia,guilherme367,123,Aluno,653021744,519.420.687-94,2.0,Berrini,12/2027,fotos/367.jpg
368,Luana Pimenta,luana368,123,Aluno,064315782,834.159.207-04,2.0,Berrini,12/2028,fotos/368.jpg
369,Aylla Araújo,aylla369,123,Aluno,548216708,915.436.820-06,2.0,Berrini,12/2028,fotos/369.jpg
370,Carolina Gomes,carolina370,123,Aluno,165327042,154.028.396-89,2.0,Berrini,12/2026,fotos/370.jpg
371,Ravi Lucca da Mata,ravi371,123,Aluno,052741631,574.026.931-80,2.0,Tatuapé,12/2028,fotos/371.jpg
372,Mathias da Mota,mathias372,123,Aluno,146382705,607.245.198-58,2.0,Pinheiros,12/2029,fotos/372.jpg
373,Larissa Pinto,larissa373,123,Aluno,508123768,203.945.187-05,2.0,Tatuapé,12/2026,fotos/373.jpg
374,Maria Luiza Nunes,maria374,123,Aluno,235871047,792.508.163-59,2.0,Marquês,12/2026,fotos/374.jpg
375,Felipe Ramos,felipe375,123,Aluno,06238417X,123.740.859-88,2.0,Berrini,12/2029,fotos/375.jpg
376,Dra. Ana Vitória Porto,dra.376,123,Aluno,587014623,904.125.836-15,2.0,Paulista,12/2026,fotos/376.jpg
377,Davi Miguel Ribeiro,davi377,123,Aluno,845210634,485.601.973-20,2.0,Paulista,12/2029,fotos/377.jpg
378,Guilherme Leão,guilherme378,123,Aluno,863512707,850.762.943-10,2.0,Tatuapé,12/2028,fotos/378.jpg
379,Ayla Peixoto,ayla379,123,Aluno,135274862,198.043.652-51,2.0,Marquês,12/2026,fotos/379.jpg
380,Ryan das Neves,ryan380,123,Aluno,413862574,203.815.476-71,2.0,Paulista,12/2029,fotos/380.jpg
381,Alexandre Melo,alexandre381,123,Aluno,084615230,916.704.238-40,2.0,Berrini,12/2028,fotos/381.jpg
382,Valentim Nogueira,valentim382,123,Aluno,140573689,916.825.073-86,2.0,Pinheiros,12/2028,fotos/382.jpg
383,Calebe Santos,calebe383,123,Aluno,176852402,425.873.910-32,2.0,Tatuapé,12/2027,fotos/383.jpg
384,Giovanna Montenegro,giovanna384,123,Aluno,602784311,430.956.187-00,2.0,Marquês,12/2027,fotos/384.jpg
385,Rael Farias,rael385,123,Aluno,312506879,536.890.241-70,2.0,Marquês,12/2029,fotos/385.jpg
386,Manuella Almeida,manuella386,123,Aluno,274680154,578.326.194-73,2.0,Berrini,12/2029,fotos/386.jpg
387,Enrico Castro,enrico387,123,Aluno,637085243,476.953.280-65,2.0,Pinheiros,12/2028,fotos/387.jpg
388,Maria Cecília Machado,maria388,123,Aluno,015863724,425.780.163-80,2.0,Pinheiros,12/2028,fotos/388.jpg
389,Matheus Fernandes,matheus389,123,Aluno,814352674,691.305.728-86,2.0,Paulista,12/2026,fotos/389.jpg
390,Olívia Almeida,olívia390,123,Aluno,241653800,259.847.603-47,2.0,Paulista,12/2028,fotos/390.jpg
391,Noah Marques,noah391,123,Aluno,584620731,012.578.369-86,2.0,Pinheiros,12/2026,fotos/391.jpg
392,Luana da Mota,luana392,123,Aluno,147058260,821.760.934-96,2.0,Pinheiros,12/2028,fotos/392.jpg
393,Henry Araújo,henry393,123,Aluno,456123088,635.790.184-93,2.0,Tatuapé,12/2027,fotos/393.jpg
394,Maria Sophia da Luz,maria394,123,Aluno,253160479,920.678.135-95,2.0,Berrini,12/2029,fotos/394.jpg
395,Renan Aparecida,renan395,123,Aluno,328746150,923.781.460-78,2.0,Tatuapé,12/2027,fotos/395.jpg
396,Murilo Duarte,murilo396,123,Aluno,307125488,495.203.816-51,2.0,Marquês,12/2029,fotos/396.jpg
397,Eloá Sales,eloá397,123,Aluno,154237802,425.196.037-80,2.0,Pinheiros,12/2029,fotos/397.jpg
398,Marcela Costela,marcela398,123,Aluno,721640850,506.812.397-86,2.0,Marquês,12/2027,fotos/398.jpg
399,Sr. Dom Cassiano,sr.399,123,Aluno,16503872X,904.287.361-22,2.0,Paulista,12/2027,fotos/399.jpg
400,Sara Nogueira,sara400,123,Aluno,746830518,075.318.264-53,2.0,Marquês,12/2026,fotos/400.jpg
401,Dra. Isis Farias,dra.401,123,Aluno,730541629,139.574.206-52,2.0,Paulista,12/2026,fotos/401.jpg
402,Camila das Neves,camila402,123,Aluno,452307168,702.631.598-68,2.0,Tatuapé,12/2027,fotos/402.jpg
403,Maria Luiza Freitas,maria403,123,Aluno,753628016,405.268.197-58,2.0,Marquês,12/2028,fotos/403.jpg
404,Francisco da Conceição,francisco404,123,Aluno,402851675,507.198.263-30,2.0,Paulista,12/2026,fotos/404.jpg
405,Gustavo Ribeiro,gustavo405,123,Aluno,435120761,352.491.607-43,2.0,Paulista,12/2026,fotos/405.jpg
406,João Campos,joão406,123,Aluno,802734169,419.368.275-73,2.0,Marquês,12/2027,fotos/406.jpg
407,Bruna Gonçalves,bruna407,123,Aluno,874023610,834.970.521-32,2.0,Tatuapé,12/2029,fotos/407.jpg
408,Melissa Fonseca,melissa408,123,Aluno,60814275X,175.094.863-00,2.0,Marquês,12/2027,fotos/408.jpg
409,Anthony Moura,anthony409,123,Aluno,023517682,021.859.476-30,2.0,Pinheiros,12/2026,fotos/409.jpg
410,Ágatha Pinto,ágatha410,123,Aluno,671305487,082.543.179-41,2.0,Marquês,12/2029,fotos/410.jpg
411,Luana Pimenta,luana411,123,Aluno,581740622,461.239.587-55,2.0,Marquês,12/2027,fotos/411.jpg
412,Luiz Miguel da Mata,luiz412,123,Aluno,758601438,256.984.710-02,2.0,Tatuapé,12/2026,fotos/412.jpg
413,Thales da Rosa,thales413,123,Aluno,502617433,406.531.782-71,2.0,Marquês,12/2026,fotos/413.jpg
414,Isabella Borges,isabella414,123,Aluno,502416786,785.120.493-32,2.0,Pinheiros,12/2029,fotos/414.jpg
415,Carlos Eduardo Mendes,carlos415,123,Aluno,376280517,731.984.502-41,2.0,Tatuapé,12/2028,fotos/415.jpg
416,Maria Sophia Fonseca,maria416,123,Aluno,206385171,871.956.423-64,2.0,Tatuapé,12/2026,fotos/416.jpg
417,Theo Pinto,theo417,123,Aluno,274301866,590.321.746-06,2.0,Berrini,12/2026,fotos/417.jpg
418,Dr. Caleb Nunes,dr.418,123,Aluno,802547369,265.978.013-77,2.0,Marquês,12/2026,fotos/418.jpg
419,Dra. Vitória Rios,dra.419,123,Aluno,830264759,740.826.153-26,2.0,Pinheiros,12/2028,fotos/419.jpg
420,Maria Nascimento,maria420,123,Aluno,817243069,047.516.982-49,2.0,Marquês,12/2027,fotos/420.jpg
421,Kevin Lima,kevin421,123,Aluno,370485269,849.175.260-94,2.0,Tatuapé,12/2029,fotos/421.jpg
422,Bryan Vasconcelos,bryan422,123,Aluno,328154763,538.791.046-20,2.0,Marquês,12/2028,fotos/422.jpg
423,Yuri Vargas,yuri423,123,Aluno,237805613,016.589.243-98,2.0,Berrini,12/2026,fotos/423.jpg
424,Heitor Cardoso,heitor424,123,Aluno,513708625,214.978.605-20,2.0,Pinheiros,12/2029,fotos/424.jpg
425,Carlos Eduardo Sales,carlos425,123,Aluno,184207538,694.521.380-33,2.0,Berrini,12/2027,fotos/425.jpg
426,Arthur Miguel da Cruz,arthur426,123,Aluno,867123540,680.347.529-83,2.0,Marquês,12/2028,fotos/426.jpg
427,Sr. Pedro Miguel Fogaça,sr.427,123,Aluno,217465304,967.132.054-61,2.0,Paulista,12/2026,fotos/427.jpg
428,Maria Helena Correia,maria428,123,Aluno,318570464,614.397.820-40,2.0,Pinheiros,12/2028,fotos/428.jpg
429,Valentim Moreira,valentim429,123,Aluno,208634575,807.653.142-07,2.0,Paulista,12/2028,fotos/429.jpg
430,Emanuel da Mota,emanuel430,123,Aluno,475321601,960.281.735-68,2.0,Pinheiros,12/2027,fotos/430.jpg
431,Marcelo Farias,marcelo431,123,Aluno,517230860,698.541.073-10,2.0,Tatuapé,12/2028,fotos/431.jpg
432,Bruna Azevedo,bruna432,123,Aluno,674218504,386.927.451-46,2.0,Tatuapé,12/2026,fotos/432.jpg
433,Augusto Azevedo,augusto433,123,Aluno,724105633,094.856.371-01,2.0,Tatuapé,12/2027,fotos/433.jpg
434,Maria Cecília da Mata,maria434,123,Aluno,251734080,103.629.578-86,2.0,Berrini,12/2029,fotos/434.jpg
435,Dr. Anthony Gabriel Caldeira,dr.435,123,Aluno,574260833,156.942.870-02,2.0,Tatuapé,12/2026,fotos/435.jpg
436,Juan Gomes,juan436,123,Aluno,034762814,351.469.782-55,2.0,Berrini,12/2027,fotos/436.jpg
437,Emanuelly Lima,emanuelly437,123,Aluno,385762100,765.439.182-09,2.0,Marquês,12/2029,fotos/437.jpg
438,Luísa da Cruz,luísa438,123,Aluno,270315469,296.438.510-60,2.0,Paulista,12/2027,fotos/438.jpg
439,Rafaela Cunha,rafaela439,123,Aluno,037254613,576.124.830-17,2.0,Tatuapé,12/2027,fotos/439.jpg
440,Rhavi Barbosa,rhavi440,123,Aluno,148072562,086.314.795-00,2.0,Pinheiros,12/2029,fotos/440.jpg
441,Alice Pacheco,alice441,123,Aluno,687201433,678.531.942-00,2.0,Paulista,12/2026,fotos/441.jpg
442,Dr. Isaque Duarte,dr.442,123,Aluno,308175268,204.375.896-92,2.0,Marquês,12/2028,fotos/442.jpg
443,Felipe Peixoto,felipe443,123,Aluno,107253860,368.542.079-83,2.0,Berrini,12/2026,fotos/443.jpg
444,Zoe Silva,zoe444,123,Aluno,214387604,903.478.265-47,2.0,Berrini,12/2029,fotos/444.jpg
445,Manuela Pimenta,manuela445,123,Aluno,742615303,023.145.698-06,2.0,Marquês,12/2026,fotos/445.jpg
446,Bruna Carvalho,bruna446,123,Aluno,427801564,403.268.971-78,2.0,Pinheiros,12/2026,fotos/446.jpg
447,Alícia Aparecida,alícia447,123,Aluno,853462707,362.815.409-05,2.0,Tatuapé,12/2029,fotos/447.jpg
448,Felipe Ramos,felipe448,123,Aluno,308612759,163.504.297-61,2.0,Berrini,12/2026,fotos/448.jpg
449,Clara Borges,clara449,123,Aluno,645027315,170.982.453-05,2.0,Pinheiros,12/2028,fotos/449.jpg
